drug_id,generic_name,molecular_formula,molecular_weight,smiles
230,aprepitant,C23H21F7N4O3,534.4,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F
239,argatroban,C23H36N6O5S,508.6,CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C
242,aripiprazole,C23H27Cl2N3O2,448.4,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
244,arsenic trioxide,As2O3,197.841,[O-2].[O-2].[O-2].[As+3].[As+3]
258,atovaquone,C22H19ClO3,366.8,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O
271,azelastine,C22H24ClN3O,381.9,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
348,betamethasone,C22H29FO5,392.5,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
284,balsalazide,C17H15N3O6,357.32,C1=CC(=CC=C1C(=O)NCCC(=O)O)N=NC2=CC(=C(C=C2)O)C(=O)O
294,beclometasone dipropionate,C28H37ClO7,521.0,CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC
305,bendroflumethiazide,C15H14F3N3O4S2,421.4,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2
333,benzatropine,C21H25NO,307.4,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4
356,betaxolol,C18H29NO3,307.4,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
361,bexarotene,C24H28O2,348.5,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C
367,bicalutamide,C18H14F4N2O4S,430.4,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
371,bimatoprost,C25H37NO4,415.6,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O
374,biperiden,C21H29NO,311.5,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O
380,bisoprolol,C18H31NO4,325.4,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O
401,bromfenac,C15H12BrNO3,334.16,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O
419,budesonide,C25H34O6,430.5,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C
427,bumetanide,C17H20N2O5S,364.4,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2
431,levobunolol,C17H25NO3,291.4,CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O
437,buspirone,C21H31N5O2,385.5,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
463,caffeine,C8H10N4O2,194.19,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
464,calcifediol,C27H44O2,400.6,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
475,candesartan cilexetil,C33H34N6O6,610.7,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6
484,captopril,C9H15NO3S,217.29,CC(CS)C(=O)N1CCCC1C(=O)O
489,carbamazepine,C15H12N2O,236.27,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
496,carbidopa,C10H14N2O4,226.23,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN
512,carmustine,C5H9Cl2N3O2,214.05,C(CCl)NC(=O)N(CCCl)N=O
522,carvedilol,C24H26N2O4,406.5,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
525,cefaclor,C15H14ClN3O4S,367.8,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl
530,cefazolin,C14H14N8O4S3,454.5,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O
645,cimetidine,C10H16N6S,252.34,CC1=C(N=CN1)CSCCNC(=NC)NC#N
533,cefdinir,C14H13N5O5S2,395.4,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O
537,cefixime,C16H15N5O7S2,453.5,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O
546,cefotaxime,C16H17N5O7S2,455.5,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)O
550,cefoxitin,C16H17N3O7S2,427.5,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)CC3=CC=CS3
564,ceftriaxone,C18H18N8O7S3,554.6,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O
565,cefuroxime,C16H16N4O8S,424.4,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
568,celecoxib,C17H14F3N3O2S,381.4,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F
704,clonidine,C9H9Cl2N3,230.09,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
576,cefradine,C16H19N3O4S,349.4,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O
581,cetirizine,C21H25ClN2O3,388.9,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
583,cetrorelix,C70H92ClN17O14,1431.0,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CCCNC(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C
584,cevimeline,C10H17NOS,199.32,CC1OC2(CN3CCC2CC3)CS1
594,chlordiazepoxide,C16H14ClN3O,299.75,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O
621,chlorpromazine,C17H19ClN2S,318.9,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
640,cilastatin,C16H26N2O5S,358.5,CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C
647,cinacalcet,C22H22F3N,357.4,CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F
659,ciprofloxacin,C17H18FN3O3,331.34,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
660,cisapride,C23H29ClFN3O4,465.9,COC1CN(CCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F
661,cisatracurium,C53H72N2O12+2,929.1,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C
663,citalopram,C20H21FN2O,324.4,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
671,clemastine,C21H26ClNO,343.9,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCC3CCCN3C
674,clevidipine,C21H23Cl2NO6,456.3,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
682,clobazam,C16H13ClN2O2,300.74,CN1C(=O)CC(=O)N(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
691,clofarabine,C10H11ClFN5O3,303.68,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N
700,clomifene,C26H28ClNO,406.0,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
703,clonazepam,C15H10ClN3O3,315.71,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
708,clopidogrel,C16H16ClNO2S,321.8,COC(=O)C(C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3
711,clorazepate,C16H11ClN2O3,314.72,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O
722,clozapine,C18H19ClN4,326.8,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42
725,codeine,C18H21NO3,299.4,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
734,cortisone acetate,C23H30O6,402.5,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O
749,cyclizine,C18H22N2,266.4,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
751,cyclobenzaprine,C20H21N,275.4,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31
765,cyproheptadine,C21H21N,287.4,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
770,cytarabine,C9H13N3O5,243.22,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
773,dacarbazine,C6H10N6O,182.18,CN(C)N=NC1=C(NC=N1)C(=O)N
776,dabigatran etexilate,C34H41N7O5,627.7,CCCCCCOC(=O)NC(=N)C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4
779,danazol,C22H27NO2,337.5,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5
780,dantrolene,C14H10N4O5,314.25,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]
782,dapsone,C12H12N2O2S,248.30,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N
784,darifenacin,C28H30N2O2,426.5,C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5
785,dasatinib,C22H26ClN7O2S,488.0,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
799,delavirdine,C22H28N6O3S,456.6,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C
812,desipramine,C18H22N2,266.4,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
814,desloratadine,C19H19ClN2,310.8,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
817,desmopressin,C46H64N14O12S2,1069.2,C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N
818,desogestrel,C22H30O,310.5,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34
819,desoximetasone,C22H29FO4,376.5,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C
838,dexpanthenol,C9H19NO4,205.25,CC(C)(CO)C(C(=O)NCCCO)O
841,dexamfetamine,C9H13N,135.21,CC(CC1=CC=CC=C1)N
842,dextromethorphan,C18H25NO,271.4,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC
844,dextropropoxyphene,C22H29NO2,339.5,CCC(=O)OC(CC1=CC=CC=C1)(C2=CC=CC=C2)C(C)CN(C)C
852,diazepam,C16H13ClN2O,284.74,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
854,diazoxide,C8H7ClN2O2S,230.67,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
864,dichlorphenamide,C6H6Cl2N2O4S2,305.2,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
868,dicycloverine,C19H35NO2,309.5,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
983,econazole,C18H15Cl3N2O,381.7,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
882,digoxin,C41H64O14,780.9,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
897,diltiazem,C22H26N2O4S,414.5,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
2478,stavudine,C10H12N2O4,224.21,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
913,dinoprostone,C20H32O5,352.5,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O
918,diphenoxylate,C30H32N2O2,452.6,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4
920,diphenylpyraline,C19H23NO,281.4,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
924,dipyridamole,C24H40N8O4,504.6,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
1028,epinephrine,C9H13NO3,183.20,CNCC(C1=CC(=C(C=C1)O)O)O
926,disopyramide,C21H29N3O,339.5,CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C
928,disulfiram,C10H20N2S4,296.5,CCN(CC)C(=S)SSC(=S)N(CC)CC
937,dobutamine,C18H23NO3,301.4,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O
939,docetaxel,C43H53NO14,807.9,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
941,docusate sodium,C20H37NaO7S,444.6,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+]
942,dofetilide,C19H27N3O5S2,441.6,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
946,donepezil,C24H29NO3,379.5,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC
947,dopamine,C8H11NO2,153.18,C1=CC(=C(C=C1CCN)O)O
954,doxazosin,C23H25N5O5,451.5,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
956,doxepin,C19H21NO,279.4,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
960,doxorubicin,C27H29NO11,543.5,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
968,drospirenone,C24H30O3,366.5,CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C
972,duloxetine,C18H19NOS,297.4,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32
974,dyclonine,C18H27NO2,289.4,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2
989,efavirenz,C14H9ClF3NO2,315.67,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
995,eletriptan,C22H26N2O2S,382.5,CN1CCCC1CC2=CNC3=C2C=C(C=C3)CCS(=O)(=O)C4=CC=CC=C4
1006,enalaprilat,C18H24N2O5,348.4,CC(C(=O)N1CCCC1C(=O)O)NC(CCC2=CC=CC=C2)C(=O)O
1010,enfuvirtide,C204H301N51O64,4492,CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(=O)N)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CC7=CC=CC=C7)C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC8=CN=CN8)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C
1018,entacapone,C14H15N3O5,305.29,CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N
1019,entecavir,C12H15N5O3,277.28,C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N
1032,eplerenone,C24H30O6,414.5,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC
1034,epoprostenol,C20H32O5,352.5,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O
1037,eprosartan,C23H24N2O4S,424.5,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)C=C(CC3=CC=CS3)C(=O)O
1045,erlotinib,C22H23N3O4,393.4,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC
1046,ertapenem,C22H25N3O7S,475.5,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O
1054,esmolol,C16H25NO4,295.37,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O
1055,esomeprazole,C17H19N3O3S,345.4,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
1056,estazolam,C16H11ClN4,294.74,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4
1809,milrinone,C12H9N3O,211.22,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
1068,eszopiclone,C17H17ClN6O3,388.8,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
1071,ethacrynic acid,C13H12Cl2O4,303.13,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl
1073,ethambutol,C10H24N2O2,204.31,CCC(CO)NCCNC(CC)CO
1082,ethinylestradiol,C20H24O2,296.4,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O
1083,ethionamide,C8H10N2S,166.25,CCC1=NC=CC(=C1)C(=S)N
1110,etonogestrel,C22H28O2,324.5,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
1112,etoposide,C29H32O13,588.6,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
1115,etravirine,C20H15BrN6O,435.3,CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N
1118,everolimus,C53H83NO14,958.2,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC
1122,exemestane,C20H24O2,296.4,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
1123,exenatide,C184H282N50O60S,4187,CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N6CCCC6C(=O)NC(CO)C(=O)N)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC8=CC=CC=C8)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC9=CNC=N9)N
1125,ezetimibe,C24H21F2NO3,409.4,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O
1128,famciclovir,C14H19N5O4,321.33,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C
1129,famotidine,C8H15N7O2S3,337.5,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
1137,febuxostat,C16H16N2O3S,316.4,CC1=C(SC(=N1)C2=CC(=C(C=C2)OCC(C)C)C#N)C(=O)O
1140,felbamate,C11H14N2O4,238.24,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
1142,felodipine,C18H19Cl2NO4,384.2,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
1152,fenofibrate,C20H21ClO4,360.8,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
1154,fenoprofen,C15H14O3,242.27,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
1170,fexofenadine,C32H39NO4,501.7,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
1171,finasteride,C23H36N2O2,372.5,CC12CCC3C(C1CCC2C(=O)NC(C)(C)C)CCC4C3(C=CC(=O)N4)C
1175,flavoxate,C24H25NO4,391.5,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4
1184,floxuridine,C9H11FN2O5,246.19,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O
1187,fluconazole,C13H12F2N6O,306.27,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O
1189,fludarabine phosphate,C10H13FN5O7P,365.21,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COP(=O)(O)O)O)O)F)N
1191,fludrocortisone acetate,C23H31FO6,422.5,CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O
1195,flumazenil,C15H14FN3O3,303.29,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
1205,fluocinonide,C26H32F2O7,494.5,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C
1208,fluorometholone,C22H29FO4,376.5,CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O
1210,fluoxymesterone,C20H29FO3,336.4,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F
1427,imipramine,C19H24N2,280.4,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
1212,fluphenazine,C22H26F3N3OS,437.5,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
1217,fludroxycortide,C24H33FO6,436.5,CC1(OC2CC3C4CC(C5=CC(=O)CCC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C
1218,flurazepam,C21H23ClFN3O,387.9,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
1219,flurbiprofen,C15H13FO2,244.26,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
1223,flutamide,C11H11F3N2O3,276.21,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
1884,naratriptan,C17H25N3O2S,335.5,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C
1225,fluticasone propionate,C25H31F3O5S,500.6,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)SCF
1229,fluvastatin,C24H26FNO4,411.5,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
1231,folic acid,C19H19N7O6,441.4,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N
1239,formoterol,C19H24N2O4,344.4,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
1240,fosamprenavir,C25H36N3O9PS,585.6,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N
1243,fosfomycin,C3H7O4P,138.06,CC1C(O1)P(=O)(O)O
1245,fosinopril,C30H46NO7P,563.7,CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2CC(CC2C(=O)O)C3CCCCC3
1251,frovatriptan,C14H17N3O,243.30,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
1505,isosorbide dinitrate,C6H8N2O8,236.14,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]
1255,fulvestrant,C32H47F5O3S,606.8,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
1272,galantamine,C17H21NO3,287.35,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O
1277,ganciclovir,C9H13N5O4,255.23,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
1280,gatifloxacin,C19H22FN3O4,375.4,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
